Unnamed: 0,time,similar_mols,smiles
32772,0.0002810200000567,"[('CCOC(=O)C=Cc1ccc(Br)o1', 0.5), ('CCOC(=O)c1ccc(Br)o1', 0.45454545454545453), ('CCOC(=O)Nc1ccccn1', 0.43478260869565216)]",C=C(CC)C(=O)C(=O)OCC
15783,0.0004009799999039,"[('Cc1ccc(CNc2cc(Cl)c(Cl)c(Cl)c2)cc1', 0.6285714285714286), ('COc1ccc(CNc2cc(Cl)c(Cl)c(Cl)c2)cc1', 0.6111111111111112), ('Cc1cccc(Nc2cc(Cl)c(Cl)c(Cl)c2)c1', 0.5882352941176471)]",CC(C)(C)OC(=O)Nc1cc(Cl)c(Cl)c(Cl)c1
39908,47.25962942000024,"[('Cn1c(N(Cc2ccc(C(=O)OCCOCBr)cc2)C2CCC(C(C)(C)C)CC2)nc2cc(O)ccc21', 0.8378378378378378), ('Cn1c(N(Cc2ccc(C(=O)n3cc(Br)cn3)cc2)C2CCC(C(C)(C)C)CC2)nc2cc(O)ccc21', 0.8378378378378378), ('Cn1c(N(Cc2ccc(C(=O)N3OC4C=CC43)cc2)C2CCC(C(C)(C)C)CC2)nc2cc(O)ccc21', 0.8378378378378378)]",Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)C2CCC(C(C)(C)C)CC2)nc2cc(O)ccc21
12874,0.0051307999998243,"[('CNC(=O)c1[nH]c2ccc3c(c2c1CCNC(=O)c1ccc(Br)o1)CCO3', 0.7924528301886793), ('CNC(=O)c1[nH]c2ccc3c(c2c1CCNC(=O)c1cccc(Br)n1)CCO3', 0.7777777777777778), ('CNC(=O)c1[nH]c2ccc3c(c2c1CCNC(=O)c1cccc(Br)c1)CCO3', 0.7777777777777778)]",CNC(=O)c1[nH]c2ccc3c(c2c1CCNC(=O)OC(C)(C)C)CCO3
21044,0.0058913800001391,"[('CN(C(=O)OCC1CCCO1)[C@H]1CC[C@@H](O)CC1', 0.7567567567567568), ('CN(C(=O)OCC1C(C)(C)C1(Cl)Cl)[C@H]1CC[C@@H](O)CC1', 0.717948717948718), ('O=C(Cc1ccccc1)N[C@H]1CC[C@@H](O)CC1', 0.5555555555555556)]",CN(C(=O)OCc1ccccc1)[C@@H]1CC[C@H](O)CC1
3899,0.0021580999999059,"[('C=CC(=O)c1ccc(COc2cc(Cl)ccc2-c2nc3cc(F)c(F)cc3n2CC2CCCCC2)cc1', 0.9459459459459459), ('CC(Br)C(=O)c1ccc(COc2cc(Cl)ccc2-c2nc3cc(F)c(F)cc3n2CC2CCCCC2)cc1', 0.9333333333333333), ('C=CCNC(=O)c1ccc(COc2cc(Cl)ccc2-c2nc3cc(F)c(F)cc3n2CC2CCCCC2)cc1', 0.9210526315789473)]",COC(=O)c1ccc(COc2cc(Cl)ccc2-c2nc3cc(F)c(F)cc3n2CC2CCCCC2)cc1
19293,0.0357491400000071,"[('OC1(c2ccccn2)CCN(c2ccc(Br)cn2)CC1', 0.975609756097561), ('O=C(O)CC1(O)CCN(c2ncc(Br)cc2Cl)CC1', 0.75), ('CC(C)(C)C1(O)CCN(c2ncc(Br)cc2Cl)CC1', 0.75)]",OC1(c2ccccn2)CCN(c2ncc(Br)cc2Cl)CC1
23147,3.533833640000012,"[('CCNC(=O)Nc1cn2cc(Oc3cc(C)cc(NC(=O)N(C)Cc4ccccc4)c3)ccc2n1', 0.7647058823529411), ('CCNC(=O)Nc1cn2cc(Oc3cc(C)cc(NC(=O)Cc4ccccc4OC)c3)ccc2n1', 0.7647058823529411), ('CCNC(=O)Nc1cn2cc(Oc3cc(C)cc(NC(=O)COc4ccccc4C)c3)ccc2n1', 0.7647058823529411)]",CCNC(=O)Nc1cn2cc(Oc3cc(C)cc(NC(=O)c4cc(C)nn4C)c3)ccc2n1
18306,0.0070174999998926,"[('O=C(NCCc1c[nH]c2ccc(O)cc12)c1cc(OCc2ccccc2)c(C=Cc2ccccc2)c(OCc2ccccc2)c1', 0.8222222222222222), ('O=C(C=Cc1c(OCc2ccccc2)cc(C(=O)NCCc2c[nH]c3ccc(O)cc23)cc1OCc1ccccc1)c1ccccc1', 0.8043478260869565), ('O=C(OCCc1c[nH]c2ccc(O)cc12)c1cc(OCc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1', 0.7111111111111111)]",O=C(NCCc1c[nH]c2ccc(O)cc12)c1cc(OCc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1
5523,0.0008028000000194,"[('O=S(=O)(NNc1ccc(Cl)c(Cl)c1)c1cccc(Cl)c1Cl', 0.5853658536585366), ('O=S(=O)(NN=Cc1ccc(Cl)c(Cl)c1)c1cccc(Cl)c1Cl', 0.5714285714285714), ('O=C(NS(=O)(=O)c1cccc(Cl)c1Cl)c1ccc(Cl)cc1Cl', 0.5714285714285714)]",O=S(=O)(Nc1ncc(Cl)nc1Cl)c1cccc(Cl)c1Cl
3036,0.0007614199999807,"[('Nc1cccc(CN2CCOCC2)c1', 0.9655172413793104), ('N#CC(c1cccc(N)c1)N1CCOCC1', 0.9032258064516129), ('Nc1cccc(CC(=S)N2CCOCC2)c1', 0.5161290322580645)]",Nc1cccc(C(=O)N2CCOCC2)c1
18138,0.0014406599997528,"[('COc1cc(OC)cc(N2CCN(C(=O)c3cc(C(C)O)nn3-c3ccccc3)CC2)c1', 0.9846153846153847), ('C=C(C#N)C(O)c1cc(C(=O)N2CCN(c3cc(OC)cc(OC)c3)CC2)n(-c2ccccc2)n1', 0.9705882352941176), ('COc1cc(OC)cc(N2CCN(C(=O)c3cc(C(O)C(C)(C)C)nn3-c3ccccc3)CC2)c1', 0.9705882352941176)]",CCC(O)c1cc(C(=O)N2CCN(c3cc(OC)cc(OC)c3)CC2)n(-c2ccccc2)n1
9662,0.019355760000144,"[('CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)NCc2ccco2)NC(=O)C2CC(OC(=O)c3ccc4ccccc4c3)CN2C1=O', 0.8823529411764706), ('Cc1cc(NC(=O)C23CC2C=CCCCCCC(NC(=O)OC(C)(C)C)C(=O)N2CC(OC(=O)c4ccc5ccccc5c4)CC2C(=O)N3)no1', 0.8823529411764706), ('CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)NCc2cccnc2)NC(=O)C2CC(OC(=O)c3ccc4ccccc4c3)CN2C1=O', 0.8737864077669902)]",CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CC(OC(=O)c3ccc4ccccc4c3)CN2C1=O
1278,0.0045429600000716,"[('COC(C)(C)C(NC(=O)c1ccco1)C(=O)N1CCC(N2Cc3cnc(C)n3C2=O)CC1', 0.84375), ('COC(C)(C)C(NC(=O)c1cccs1)C(=O)N1CCC(N2Cc3cnc(C)n3C2=O)CC1', 0.84375), ('COC(C)(C)C(NC(=O)c1cccnc1)C(=O)N1CCC(N2Cc3cnc(C)n3C2=O)CC1', 0.8307692307692308)]",COC(C)(C)C(NC(=O)OC(C)(C)C)C(=O)N1CCC(N2Cc3cnc(C)n3C2=O)CC1
40358,0.0032928400001765,"[('COc1ccc2ncnc(N3CCN(C(=O)N(c4ccccc4)c4ccccc4)CC3)c2c1', 0.9705882352941176), ('COc1ccc2c(N3CCN(C(=O)N(c4ccccc4)c4ccccc4)CC3)ncnc2c1', 0.9705882352941176), ('COc1cc2ncnc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)c2cc1OC', 0.6176470588235294)]",COc1cc2ncnc(N3CCN(C(=O)N(c4ccccc4)c4ccccc4)CC3)c2cc1OC
39283,0.1853452399998786,"[('Cc1c(Sc2cccc(C(=O)NC3CC3)c2)c2ccc(Cl)c(F)c2n1-c1cnn(CCO[Si](C)(C)C(C)(C)C)c1', 0.9113924050632911), ('Cc1c(Sc2cccc(C(=O)c3ccc[nH]3)c2)c2ccc(Cl)c(F)c2n1-c1cnn(CCO[Si](C)(C)C(C)(C)C)c1', 0.9), ('Cc1c(Sc2cccc(C(=O)c3cccs3)c2)c2ccc(Cl)c(F)c2n1-c1cnn(CCO[Si](C)(C)C(C)(C)C)c1', 0.9)]",CCOC(=O)c1cccc(Sc2c(C)n(-c3cnn(CCO[Si](C)(C)C(C)(C)C)c3)c3c(F)c(Cl)ccc23)c1
34953,0.0012075599999661,"[('CCOC(=O)c1sc(NC(=O)c2cccnc2)nc1-c1ccco1', 0.7755102040816326), ('O=C(Nc1nc(-c2ccco2)c(N2CCOCC2)s1)Oc1cccc(Br)c1', 0.7307692307692307), ('O=C(Nc1cccc(Br)c1)Nc1nc(-c2ccco2)c(N2CCOCC2)s1', 0.7307692307692307)]",O=C(Nc1nc(-c2ccco2)c(N2CCOCC2)s1)c1cccnc1
18835,0.0636138599998958,"[('CCN(Cc1cc(Cl)cc(Cl)c1)C(=O)c1nc(SC)ncc1-c1ccccc1C', 0.9824561403508771), ('CSc1ncc(-c2ccccc2C)c(C(=O)NCc2cc(Cl)cc(Cl)c2)n1', 0.9818181818181818), ('CC=Cc1cc(Cl)cc(CN(C)C(=O)c2nc(SC)ncc2-c2ccccc2C)c1', 0.9310344827586207)]",CSc1ncc(-c2ccccc2C)c(C(=O)N(C)Cc2cc(Cl)cc(Cl)c2)n1
32171,0.0020775799999682,"[('CCOC(=O)c1cccc(NS(=O)(=O)c2ccc(C)cc2)c1N', 0.8181818181818182), ('Cc1ccc(C(Cl)=NNc2cccc([N+](=O)[O-])c2N)cc1', 0.5238095238095238), ('Cc1ccc(NC(=O)CNc2cccc([N+](=O)[O-])c2N)cc1', 0.5116279069767442)]",Cc1ccc(S(=O)(=O)Nc2cccc([N+](=O)[O-])c2N)cc1
1332,0.0007865999998102,"[('COc1cccc(CCNCc2ccccc2Br)c1', 0.6666666666666666), ('COC(=O)C(N)CCCNC(=O)C(F)(F)F', 0.5454545454545454), ('COC(=O)C(N)CCCCNC(=O)C(F)(F)F', 0.5294117647058824)]",COc1cccc(CCNC(=O)C(F)(F)F)c1
15958,0.0098265999999057,"[('CC(C)n1nc(CNS(C)(=O)=O)c(CSC(=N)N)c1Sc1cc(Cl)cc(Cl)c1', 0.8275862068965517), ('CC(C)n1nc(CNS(C)(=O)=O)c(COCC(=O)O)c1Sc1cc(Cl)cc(Cl)c1', 0.8135593220338984), ('CC(C)n1nc(CNS(C)(=O)=O)c(COc2ccccn2)c1Sc1cc(Cl)cc(Cl)c1', 0.7868852459016393)]",CC(C)n1nc(CNS(C)(=O)=O)c(Cc2ccncc2)c1Sc1cc(Cl)cc(Cl)c1
11405,0.0026808399999936,"[('CC1(C)Cc2sc(C=O)cc2C1=O', 0.9629629629629629), ('CC1(C)Cc2sc(Cl)cc2C1=O', 0.8461538461538461), ('CC1(C)Cc2sc(C(F)(F)F)cc2C1=O', 0.8275862068965517)]",CC1(C)Cc2sc(C(=O)O)cc2C1=O
11978,0.000949639999817,"[('CCOC(=O)C1Cc2ccccc2N1c1ncccn1', 0.8095238095238095), ('C=CCNC(=O)C1Cc2ccccc2N1c1ncccn1', 0.7906976744186046), ('CC(C)(C)NC(=O)C1Cc2ccccc2N1c1ncccn1', 0.7727272727272727)]",O=C(C1Cc2ccccc2N1c1ncccn1)N1CCCC1
34169,0.2139404400002604,"[('C=Cc1ccc(-c2ccc(C(=O)NN(c3nc(C#N)ncc3Br)C3CCCC3)cn2)cc1', 0.96875), ('C#Cc1ccc(-c2ccc(C(=O)NN(c3nc(C#N)ncc3Br)C3CCCC3)cn2)cc1', 0.96875), ('N#Cc1ncc(Br)c(N(NC(=O)c2ccc(-c3ccc(C=CBr)cc3)nc2)C2CCCC2)n1', 0.9538461538461539)]",N#Cc1ncc(Br)c(N(NC(=O)c2ccc(-c3ccc(CCl)cc3)nc2)C2CCCC2)n1
17722,1.442519320000065,"[('CCCCN(CCO)CCCS(=O)(=O)N1CCC(Nc2ncc(C(=O)c3cc(F)ccc3OC)c(N)n2)CC1', 0.9210526315789473), ('CCOC(=O)CCS(=O)(=O)N1CCC(Nc2ncc(C(=O)c3cc(F)ccc3OC)c(N)n2)CC1', 0.8611111111111112), ('COc1ccc(F)cc1C(=O)c1cnc(NC2CCN(S(=O)(=O)CCCC(C)=NO)CC2)nc1N', 0.8611111111111112)]",CC[C@H](CO)NCCCS(=O)(=O)N1CCC(Nc2ncc(C(=O)c3cc(F)ccc3OC)c(N)n2)CC1
26390,0.0016264199997749,"[('CCN=NNc1ccc(COc2ccc3oc(C(C)=O)cc3c2)cc1', 0.8333333333333334), ('CCCCNc1ccc(COc2ccc3oc(C(C)=O)cc3c2)cc1', 0.8333333333333334), ('CCCC(O)c1ccc(COc2ccc3oc(C(C)=O)cc3c2)cc1', 0.8333333333333334)]",CCOc1ccc(COc2ccc3oc(C(C)=O)cc3c2)cc1
3735,0.0005911600001127,"[('C=CCc1ccc2c(c1)C1(CCNCC1)OC2', 0.875), ('CCNc1ccc2c(c1)C1(CCNCC1)OC2', 0.875), ('CCOc1ccc2c(c1)C1(CCNCC1)OC2', 0.875)]",Clc1ccc2c(c1)C1(CCNCC1)OC2
22085,15.374580200000128,"[('NC(=O)c1c(-c2ccc(OC3CCCCO3)cc2)nn(-c2cc([N+](=O)[O-])ccc2CO)c1N', 0.8484848484848485), ('NC(=O)c1c(-c2ccc(OCCn3ccnc3)cc2)nn(-c2cc([N+](=O)[O-])ccc2CO)c1N', 0.8059701492537313), ('NC(=O)c1c(-c2ccc(OCCN3CCCC3)cc2)nn(-c2cc([N+](=O)[O-])ccc2CO)c1N', 0.8059701492537313)]",NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn(-c2cc([N+](=O)[O-])ccc2CO)c1N
5742,92.38936418000011,"[('O=c1c(Cc2cccnc2)cn2c3c(cc(OCC#Cc4cccs4)cc13)Sc1cc(Br)ccc1-2', 0.8115942028985508), ('O=c1c(Cc2cccnc2)cn2c3c(cc(OCCN4CCOCC4)cc13)Sc1cc(Br)ccc1-2', 0.8115942028985508), ('O=c1c(Cc2cccnc2)cn2c3c(cc(OCCOC4CCCCO4)cc13)Sc1cc(Br)ccc1-2', 0.8)]",O=c1c(Cc2cccnc2)cn2c3c(cc(OCc4cccnc4)cc13)Sc1cc(Br)ccc1-2
31342,21.79471111999992,"[('CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(C#N)Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C[C@H]1C', 0.987012987012987), ('CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(C#N)Cc2cc(C=C(C)[N+](=O)[O-])cc(C(F)(F)F)c2)C[C@H]1CC', 0.9), ('C=CCNC(=O)c1cc(CN(C#N)[C@H]2C[C@@H](CC)N(C(=O)OCC)c3ccc(C(F)(F)F)cc32)cc(C(F)(F)F)c1', 0.9)]",CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(C#N)Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C[C@H]1CC
43728,0.0015929199997117,"[('Cc1ccc2c(NC=C3C(=O)Nc4ccccc43)n[nH]c2n1', 0.9777777777777777), ('Cc1ccnc2[nH]nc(NC=C3C(=O)Nc4ccccc43)c12', 0.9777777777777777), ('Cc1cc(C(C)C)nc2[nH]nc(NC=C3C(=O)Nc4ccccc43)c12', 0.9583333333333334)]",Cc1cc(C)c2c(NC=C3C(=O)Nc4ccccc43)n[nH]c2n1
3015,0.0002108399999997,"[('C=CCC(C)(O)c1ccco1', 0.5714285714285714), ('C=CCc1ccc(O)c(OC)c1', 0.2727272727272727), ('C=CCc1ccc(OC)c(O)c1', 0.2727272727272727)]",C=CCNCC(O)CC=C
46228,0.0010156399999686,"[('C#CC(C)(CC)OC(=O)c1ccc(NC(=O)Nc2cccc(Cl)c2)cc1OC', 0.7368421052631579), ('CCCCCCOC(=O)c1ccc(NC(=O)Nc2cccc(Cl)c2)cc1OC', 0.7368421052631579), ('CCOC(=O)C(O)=CC(=O)c1ccc(NC(=O)Nc2cccc(Cl)c2)cc1OC', 0.7241379310344828)]",CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2cccc(Cl)c2)cc1OC
11239,0.0007569400000647,"[('Cc1ccc(C2CC(c3ccccc3)=NN2)cc1', 0.4117647058823529), ('Cc1ccc(C2=NNC(c3ccccc3)C2)cc1', 0.4117647058823529), ('Cc1ccc(C2OCCN2c2ccccc2)cc1', 0.4117647058823529)]",Cc1ccc(C(=O)Nc2ccccc2)cc1
40422,0.0004550200001176,"[('CC(C)C(NC(=O)c1ccc(Br)cc1)C(=O)O', 0.5555555555555556), ('CSCCC(NC(=O)c1ccc(Br)cc1)C(=O)O', 0.5405405405405406), ('CC(C)CC(NC(=O)c1ccc(Br)cc1)C(=O)O', 0.5405405405405406)]",Cn1ncc(C(=O)O)c1NC(=O)c1ccc(Br)cc1
28053,0.0016307599998981,"[('CCCCCC1CCN(c2nc(-c3ccnc(NC4CCOCC4)c3)cc3cnccc23)CC1', 0.8695652173913043), ('CN(N=O)C1CCN(c2nc(-c3ccnc(NC4CCOCC4)c3)cc3cnccc23)CC1', 0.8529411764705882), ('CCNC(=O)OC1CCN(c2nc(-c3ccnc(NC4CCOCC4)c3)cc3cnccc23)CC1', 0.8285714285714286)]",CC(C)NC(=O)C1CCN(c2nc(-c3ccnc(NC4CCOCC4)c3)cc3cnccc23)CC1
16251,0.0014050000001589,"[('COCCc1nc(C(N)=O)c(Nc2cccnc2)s1', 0.9), ('CCOC(=O)c1nc(SC)sc1Nc1cccnc1', 0.85), ('COCCc1nc(C(=O)C(C)(C)C)c(Nc2cccnc2)s1', 0.8372093023255814)]",CCOC(=O)c1nc(CCOC)sc1Nc1cccnc1
12908,0.0012946799999554,"[('COc1ccccc1CC(=O)N1CCN(c2c(C(C)N)cc(Cl)c3cccnc23)CC1', 0.7333333333333333), ('COc1ccc(CC(=O)N2CCN(c3c(C(C)N)cc(Cl)c4cccnc34)CC2)cc1', 0.7333333333333333), ('COc1ccc(NC(=O)N2CCN(c3c(C(C)N)cc(Cl)c4cccnc34)CC2)cc1', 0.7333333333333333)]",Cc1noc(C)c1C(=O)N1CCN(c2c(C(C)N)cc(Cl)c3cccnc23)CC1
21006,0.0034953400001541,"[('CCOC(=O)CNC(=O)c1cc(Cl)c2c(c1C)C(SCC)CCS2', 0.6938775510204082), ('CCOC(=O)CCNC(=O)c1cc(Cl)c2c(c1C)C(SCC)CCS2', 0.68), ('CCOC(=O)C(O)=CC(=O)c1cc(Cl)c2c(c1C)C(SCC)CCS2', 0.68)]",CCSC1CCSc2c(Cl)cc(C(=O)Oc3ccnn3CC)c(C)c21
27517,0.0004478399998333,"[('Nc1c(C(F)(F)F)ccnc1Cl', 0.96), ('Cc1cc(C(F)(F)F)c(N)cn1', 0.96), ('Cc1cc(C#N)c(N)c(Cl)n1', 0.8333333333333334)]",Cc1cc(C(F)(F)F)c(N)c(Cl)n1
33554,0.0010867200002394,"[('C#Cc1ccc(C=CC(=O)N2C[C@H](CC(C)C)NC(=O)[C@@H]2CC(C)C)cc1', 0.9811320754716981), ('CC(C)C[C@H]1CN(C(=O)C=Cc2ccc(CCBr)cc2)[C@@H](CC(C)C)C(=O)N1', 0.9629629629629629), ('CC#Cc1ccc(C=CC(=O)N2C[C@H](CC(C)C)NC(=O)[C@@H]2CC(C)C)cc1', 0.9629629629629629)]",Cc1ccc(C=CC(=O)N2C[C@H](CC(C)C)NC(=O)[C@@H]2CC(C)C)cc1
45618,0.0122995399999126,"[('COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(-c6ccc(CC7=NCCN7)cc6)c5)c4)cc23)c1', 0.9142857142857143), ('COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(-c6ccc(CN7CC=CCC7)cc6)c5)c4)cc23)c1', 0.9056603773584906), ('COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(-c6ccc(COn7ccnc7)cc6)c5)c4)cc23)c1', 0.9056603773584906)]",COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(-c6ccc(CCCC=O)cc6)c5)c4)cc23)c1
45784,0.3643128799998522,"[('CCOC(=O)C1(c2ccc(-c3ccc(CC(=NNC(=O)OC(C)C4CC4)OCC)cc3)cc2)CC1', 0.5714285714285714), ('CCOC(=O)C1(c2ccc(-c3ccc(C(=O)N(NC(=O)OC(C)C4CC4)C(C)(C)C)cc3)cc2)CC1', 0.5633802816901409), ('CCOC(=O)C1(c2ccc(-c3ccc(CC(NC(=O)OC(C)C4CC4)C(=O)N(C)OC)cc3)cc2)CC1', 0.5555555555555556)]",CCOC(=O)C1(c2ccc(-c3ccc(-c4onc(C)c4NC(=O)OC(C)C4CC4)cc3)cc2)CC1
3351,0.0011084600000685,"[('CNC1CN(c2c(F)cc3c(=O)c(C(=O)OC)cn(C4CC4)c3c2F)CC1C', 0.9818181818181818), ('CNC1CN(c2c(F)cc3c(=O)c(C=O)cn(C4CC4)c3c2F)CC1C', 0.9811320754716981), ('CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1N', 0.9811320754716981)]",CNC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1C
34928,0.000734139999804,"[('NC(=S)Nc1ccc(N2CCCC2=O)cc1Cc1ccccc1', 0.8260869565217391), ('NNC(=O)c1ccc(N2CCCC2=O)cc1Cc1ccccc1', 0.8260869565217391), ('CC(=O)Nc1ccc(N2CCCC2=O)cc1Cc1ccccc1', 0.8260869565217391)]",COCOc1ccc(N2CCCC2=O)cc1Cc1ccccc1
26353,724.4770425999999,"[('O=C(NS(=O)(=O)C1CC1)c1ccc2c(C3CCCCC3)c3n(c2c1)CC(c1ocnc1C(=O)N1CCOCC1)=Cc1cc(CBr)ccc1-3', 0.9583333333333334), ('O=C(NS(=O)(=O)C1CC1)c1ccc2c(C3CCCCC3)c3n(c2c1)CC(c1ocnc1C(=O)N1CCOCC1)=Cc1cc(CCBr)ccc1-3', 0.9484536082474226), ('O=C(NS(=O)(=O)C1CC1)c1ccc2c(C3CCCCC3)c3n(c2c1)CC(c1ocnc1C(=O)N1CCOCC1)=Cc1cc(CC2CO2)ccc1-3', 0.9387755102040817)]",COc1ccc2c(c1)C=C(c1ocnc1C(=O)N1CCOCC1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21
5506,0.002237519999835,"[('CCC=NNC(=O)Cc1ccc(CCN2CCN(C(=O)C=Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc1', 0.9), ('CCCCNCc1ccc(CCN2CCN(C(=O)C=Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc1', 0.8717948717948718), ('CCC(C#N)NCc1ccc(CCN2CCN(C(=O)C=Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc1', 0.8607594936708861)]",CCOC(=O)Cc1ccc(CCN2CCN(C(=O)C=Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc1
6957,0.0005215600001974,"[('Cn1ncc2cc(COCCC3CO3)ccc21', 0.7272727272727273), ('Cn1ncc2cc(COn3ccnc3)ccc21', 0.7272727272727273), ('Cn1ncc2cc(COC3CCCCO3)ccc21', 0.7058823529411765)]",Cn1ncc2cc(COS(C)(=O)=O)ccc21
11702,0.3446424599998863,"[('COc1cccc(-c2ccc3c(ccn3Cc3ccc(CNC4CC4)cc3)c2)c1', 0.8771929824561403), ('COc1cccc(-c2ccc3c(ccn3Cc3ccc(C4CC(Br)=NO4)cc3)c2)c1', 0.8275862068965517), ('COc1cccc(-c2ccc3c(ccn3Cc3ccc(NC4CCCC4)cc3)c2)c1', 0.8275862068965517)]",COc1cccc(-c2ccc3c(ccn3Cc3ccc(C(C)(C)C)cc3)c2)c1
26012,0.0017255600003409,"[('CCCCCCCCCCCCCC1OC1CCCN1C(=O)CCC1=O', 0.5098039215686274), ('CCCCCCCCCCCCCC1OC1CCCCN1C(=O)CCC1=O', 0.5), ('CCCCCCCCCCCC=CCC=CCCCN1C(=O)CCC1=O', 0.47058823529411764)]",CCCCCCCCCCCCCCCCCCN1C(=O)CCC1=O
3222,0.0006627800004935,"[('COc1ccc2ccccc2c1-c1c[nH]c(N)n1', 0.972972972972973), ('C=CCCOc1ccc2ccccc2c1-c1c[nH]c(N)n1', 0.95), ('N#CCCOc1ccc2ccccc2c1-c1c[nH]c(N)n1', 0.95)]",CCOc1ccc2ccccc2c1-c1c[nH]c(N)n1
40225,0.0007414800002152,"[('CC(=O)Oc1ccc2c(c1)nc(C(F)(F)F)n2CC1CCOCC1', 0.8695652173913043), ('CCC(=O)c1ccc2c(c1)nc(C(F)(F)F)n2CC1CCOCC1', 0.8695652173913043), ('CCC(O)c1ccc2c(c1)nc(C(F)(F)F)n2CC1CCOCC1', 0.8695652173913043)]",CNc1ccc2c(c1)nc(C(F)(F)F)n2CC1CCOCC1
9668,21.592857,"[('COc1ccc(N(Cc2cccnc2)c2ccc(N)c(C(=O)O)c2)cc1Oc1cccc(Br)c1', 0.8484848484848485), ('COc1ccc(N(Cc2cccnc2)c2ccc(N)c(C(=O)O)c2)cc1Oc1cccc(C)c1', 0.8484848484848485), ('COc1ccc(N(Cc2cccnc2)c2ccc(N)c(C(=O)O)c2)cc1Oc1ccc(Br)cc1', 0.8484848484848485)]",COc1ccc(N(Cc2cccnc2)c2ccc(N)c(C(=O)O)c2)cc1OC1CCCC1
11587,0.0018823799997335,"[('NC(=O)N1CCC(c2cc(-c3ccc4sc(Cc5ccccc5)nc4c3)c3c(N)ncnn23)CC1', 0.9722222222222222), ('CCOCC(=O)N1CCC(c2cc(-c3ccc4sc(Cc5ccccc5)nc4c3)c3c(N)ncnn23)CC1', 0.9066666666666666), ('CC(C)(C)OC(=O)N1CCC(c2cc(-c3ccc4sc(Cc5ccccc5)nc4c3)c3c(N)ncnn23)CC1', 0.8947368421052632)]",CCNC(=O)N1CCC(c2cc(-c3ccc4sc(Cc5ccccc5)nc4c3)c3c(N)ncnn23)CC1
12274,0.6281846799996856,"[('COc1c(C=O)cc(S(=O)(=O)NC(C)=O)cc1-c1cccc(C(=O)C(C)NC(C)C)c1', 0.7419354838709677), ('COc1c(C=O)cc(S(=O)(=O)NC(C)=O)cc1-c1cccc(NC(C)(C)C(C)=NO)c1', 0.7419354838709677), ('COc1c(C=O)cc(S(=O)(=O)NC(C)=O)cc1-c1cccc(C(=O)N(C(C)C)C(C)C)c1', 0.7301587301587301)]",COc1c(C=O)cc(S(=O)(=O)NC(C)=O)cc1-c1cccc(S(=O)(=O)NC(C)(C)C)c1
7269,0.0008745400002226,"[('COc1cccc(-c2ccc(CO)cc2C2CCCCCC2)c1', 0.9787234042553191), ('COc1ccc(C=O)c(-c2ccc(CO)cc2C2CCCCCC2)c1', 0.9387755102040817), ('COc1ccc([N-][N+]#N)c(-c2ccc(CO)cc2C2CCCCCC2)c1', 0.92)]",COc1ccc(F)c(-c2ccc(CO)cc2C2CCCCCC2)c1
20555,0.0003255399999034,"[('Nc1ccc(Cl)cn1', 0.9411764705882353), ('Fc1cncc(Cl)c1', 0.9411764705882353), ('Nc1ncccc1F', 0.9411764705882353)]",Nc1ncc(Cl)cc1F
